bloco,escopo,nivel,descricao,valor,cnpj,periodo
BP,IND,1.2.04.02,(-) Amortização acumulada,-100694000.0,16501555,2024-12-31
BP,IND,1,TOTAL DO ATIVO,59909492000.0,16501555,2024-12-31
BP,IND,2.1,Circulante,55414417000.0,16501555,2024-12-31
BP,IND,2.1.01,Depositos e demais instrumentos financeiros,54860971000.0,16501555,2024-12-31
BP,IND,2.1.01.01,Depósitos,9495669000.0,16501555,2024-12-31
BP,IND,2.1.01.02,Instrumentos financeiros derivativos,0.0,16501555,2024-12-31
BP,IND,2.1.01.03,Obrigações por empréstimos,7318892000.0,16501555,2024-12-31
BP,IND,2.1.01.04,Contas a pagar a estabelecimentos,20230682000.0,16501555,2024-12-31
BP,IND,2.1.01.05,Obrigações vinculadas a sub-rogação,14904335000.0,16501555,2024-12-31
BP,IND,2.1.01.06,Obrigações vinculadas a cessão,2568140000.0,16501555,2024-12-31
BP,IND,2.1.01.07,Outros passivos diversos,343253000.0,16501555,2024-12-31
BP,IND,2.1.02,Outras obrigações,553446000.0,16501555,2024-12-31
BP,IND,2.1.02.01,Obrigações sociais e estatutárias,115376000.0,16501555,2024-12-31
BP,IND,2.1.02.02,Provisão para pagamentos a efetuar,278098000.0,16501555,2024-12-31
BP,IND,2.1.02.03,Impostos e contribuições a recolher,159545000.0,16501555,2024-12-31
BP,IND,2.1.02.04,Outros passivos,427000.0,16501555,2024-12-31
BP,IND,2.2,Não circulante,2132233000.0,16501555,2024-12-31
BP,IND,2.2.01,Instrumentos financeiros,1824895000.0,16501555,2024-12-31
BP,IND,2.2.01.01,Instrumentos financeiros derivativos,281177000.0,16501555,2024-12-31
BP,IND,2.2.01.02,Obrigações por empréstimos,1329837000.0,16501555,2024-12-31
BP,IND,2.2.01.03,Contas a pagar a estabelecimentos,36730000.0,16501555,2024-12-31
BP,IND,2.2.01.04,Outros passivos,177151000.0,16501555,2024-12-31
BP,IND,2.2.02,Outras obrigações,307338000.0,16501555,2024-12-31
BP,IND,2.2.02.01,Obrigações sociais e estatutárias,5317000.0,16501555,2024-12-31
BP,IND,2.2.02.02,Provisão para pagamentos a efetuar,21325000.0,16501555,2024-12-31
BP,IND,2.2.02.03,Obrigações fiscais diferidas,180321000.0,16501555,2024-12-31
BP,IND,2.2.02.04,Provisão para contingências,100375000.0,16501555,2024-12-31
BP,IND,2.3,Patrimônio líquido,2362842000.0,16501555,2024-12-31
BP,IND,2.3.01,Capital social,1389445000.0,16501555,2024-12-31
BP,IND,2.3.02,Reserva de capital,628553000.0,16501555,2024-12-31
BP,IND,2.3.03,Reserva de lucros,73179000.0,16501555,2024-12-31
BP,IND,2.3.04,Reserva legal,402585000.0,16501555,2024-12-31
BP,IND,2.3.05,Outros resultados abrangentes,-130920000.0,16501555,2024-12-31
BP,IND,2,TOTAL DO PASSIVO E PATRIMÔNIO LÍQUIDO,59909492000.0,16501555,2024-12-31
DR,IND,1.1,Receitas operacionais,4642949000.0,16501555,2024-12-31
DR,IND,1.1.1,Receita líquida de serviços de transações de pagamento e outros serviços,1947715000.0,16501555,2024-12-31
DR,IND,1.1.2,Receita líquida de aluguel de equipamentos,412933000.0,16501555,2024-12-31
DR,IND,1.1.3,Receita líquida por antecipação de obrigações de transações de pagamento,2282301000.0,16501555,2024-12-31
DR,IND,1.2,Resultado bruto da intermediação financeira,-889031000.0,16501555,2024-12-31
DR,IND,1.2.1,Resultado de aplicações interfinanceiras de liquidez e títulos e valores mobiliários,2713711000.0,16501555,2024-12-31
DR,IND,1.2.2,Resultado com instrumentos financeiros derivativos,-69048000.0,16501555,2024-12-31
DR,IND,1.2.3,Operações de venda ou de transferência de ativos financeiros,-2875566000.0,16501555,2024-12-31
DR,IND,1.2.4,Despesas com operações de empréstimos,-658128000.0,16501555,2024-12-31
DR,IND,1.3,Outras receitas (despesas) operacionais,-3967331000.0,16501555,2024-12-31
DR,IND,1.3.1,Custo dos serviços prestados,-1135551000.0,16501555,2024-12-31
DR,IND,1.3.2,Despesas de pessoal,-1546424000.0,16501555,2024-12-31
DR,IND,1.3.3,Despesas administrativas,-608912000.0,16501555,2024-12-31
DR,IND,1.3.4,Depreciação e amortização,-332485000.0,16501555,2024-12-31
DR,IND,1.3.5,Despesas (reversões) de provisões,-47692000.0,16501555,2024-12-31
DR,IND,1.3.6,Outras receitas operacionais,64687000.0,16501555,2024-12-31
DR,IND,1.3.7,Outras despesas operacionais,-360954000.0,16501555,2024-12-31
DR,IND,1.4,Resultado operacional,-213413000.0,16501555,2024-12-31
DR,IND,1.5,Resultado de participação em controladas e coligadas,139795000.0,16501555,2024-12-31
DR,IND,1.6,Resultado não operacional,3855000.0,16501555,2024-12-31
DR,IND,1.7,Resultado antes da tributação sobre o lucro e participações,-69763000.0,16501555,2024-12-31
DR,IND,1.8,Imposto de renda e contribuição social,226621000.0,16501555,2024-12-31
DR,IND,1.8.1,Imposto de renda e contribuição social correntes,-48998000.0,16501555,2024-12-31
DR,IND,1.8.2,Imposto de renda e contribuição social diferidos,275619000.0,16501555,2024-12-31
DR,IND,1.8.3,Participações no lucro,-65346000.0,16501555,2024-12-31
DR,IND,1.9,Lucro líquido do período,91512000.0,16501555,2024-12-31
DR,IND,1.10,Lucro líquido por ação (R$),260.0,16501555,2024-12-31
DRA,IND,1,Lucro líquido do período,91512000.0,16501555,2024-12-31
DRA,IND,2,Outros resultados abrangentes,-12258000.0,16501555,2024-12-31
DRA,IND,2.1,Itens que serão reclassificados para o resultado,-12258000.0,16501555,2024-12-31
DRA,IND,2.1.1,Ganho (perda) não realizada de hedge de fluxo de caixa - transação altamente provável,-18573000.0,16501555,2024-12-31
DRA,IND,2.1.2,Efeito tributário sobre item acima,6315000.0,16501555,2024-12-31
DRA,IND,2.1.3,Mudança na Participação Relativa de Controlada,0.0,16501555,2024-12-31
DRA,IND,3,Resultado abrangente do período,79254000.0,16501555,2024-12-31
DFC,IND,1,Lucro líquido do período,91512000.0,16501555,2024-12-31
DFC,IND,2,Ajustes ao lucro líquido:,-1846900000.0,16501555,2024-12-31
DFC,IND,2.01,Depreciação e amortização,332485000.0,16501555,2024-12-31
DFC,IND,2.02,Imposto de renda e contribuição social diferidos,-275619000.0,16501555,2024-12-31
DFC,IND,2.03,Resultado de participação em controladas,-139795000.0,16501555,2024-12-31
DFC,IND,2.04,"Receitas financeiras, líquidas",-2343998000.0,16501555,2024-12-31
DFC,IND,2.05,Provisão para contingências,54085000.0,16501555,2024-12-31
DFC,IND,2.06,Provisão para perdas esperadas associadas ao risco de crédito,24350000.0,16501555,2024-12-31
DFC,IND,2.07,Provisão (reversão) para perdas operacionais,-30743000.0,16501555,2024-12-31
DFC,IND,2.08,Perda na baixa e alienação de bens,78832000.0,16501555,2024-12-31
DFC,IND,2.09,Ajuste a valor justo de título e valores mobiliários e derivativos,289046000.0,16501555,2024-12-31
DFC,IND,2.10,Pagamento baseado em ações,164457000.0,16501555,2024-12-31
DFC,IND,3,Variações nos ativos e passivos,-4309594000.0,16501555,2024-12-31
DFC,IND,3.00,Títulos e valores mobiliários,-4188466000.0,16501555,2024-12-31
DFC,IND,3.01,Instrumentos financeiros derivativos,-186440000.0,16501555,2024-12-31
DFC,IND,3.02,Contas a receber de emissores,-486468000.0,16501555,2024-12-31
DFC,IND,3.03,Contas a receber de emissores vinculadas a cessão,-2297825000.0,16501555,2024-12-31
DFC,IND,3.04,Rendas a receber,535000.0,16501555,2024-12-31
DFC,IND,3.05,Outros créditos diversos,-428809000.0,16501555,2024-12-31
DFC,IND,3.06,Despesas antecipadas,55214000.0,16501555,2024-12-31
DFC,IND,3.07,Contas a pagar a estabelecimentos,-2408977000.0,16501555,2024-12-31
DFC,IND,3.08,Obrigações sociais e estatutárias,-120765000.0,16501555,2024-12-31
DFC,IND,3.09,Impostos e contribuições a recolher,196732000.0,16501555,2024-12-31
DFC,IND,3.10,Obrigações vinculadas a cessão,2568140000.0,16501555,2024-12-31
DFC,IND,3.20,Obrigações vinculadas a sub-rogação,4361791000.0,16501555,2024-12-31
DFC,IND,3.11,Dividendos a pagar,0.0,16501555,2024-12-31
DFC,IND,3.12,Outros passivos diversos,532049000.0,16501555,2024-12-31
DFC,IND,3.13,Juros pagos,-158080000.0,16501555,2024-12-31
DFC,IND,3.14,Cessão de recebíveis,-2875566000.0,16501555,2024-12-31
DFC,IND,3.15,Juros recebidos,1180522000.0,16501555,2024-12-31
DFC,IND,3.16,Imposto de renda e contribuição social pagos,-53181000.0,16501555,2024-12-31
DFC,IND,4,Caixa líquido das atividades operacionais,-6064982000.0,16501555,2024-12-31
DFC,IND,5.01,Aquisição de imobilizado,-525966000.0,16501555,2024-12-31
DFC,IND,5.02,Valor recebido pela venda de imobilizado,20778000.0,16501555,2024-12-31
DFC,IND,5.03,Aquisição de ativos intangíveis,-247316000.0,16501555,2024-12-31
DFC,IND,5.04,Aquisição de Investimento,0.0,16501555,2024-12-31
DFC,IND,5.05,Baixa por transferência de ativos intangíveis,365867000.0,16501555,2024-12-31
DFC,IND,5.06,Redução (aumento)  capital em subsidiária,-23241000.0,16501555,2024-12-31
DFC,IND,5,Caixa líquido das atividades de investimento,-409878000.0,16501555,2024-12-31
DFC,IND,6.01,Captação de empréstimos,9628580000.0,16501555,2024-12-31
DFC,IND,6.02,Pagamento de empréstimos,-2860009000.0,16501555,2024-12-31
DFC,IND,6.03,Integralização de capital,320000000.0,16501555,2024-12-31
DFC,IND,6.04,Juros sobre capital próprio pagos,-149800000.0,16501555,2024-12-31
DFC,IND,6,Caixa líquido das atividades de financiamento,6938771000.0,16501555,2024-12-31
DFC,IND,7,Variação cambial de caixa e equivalentes de caixa,6709000.0,16501555,2024-12-31
DFC,IND,8,Aumento (redução) de caixa e equivalentes de caixa,470620000.0,16501555,2024-12-31
DFC,IND,9,Saldo inicial de caixa e equivalentes de caixa,2721844000.0,16501555,2024-12-31
DFC,IND,10,Saldo final de caixa e equivalentes de caixa,3192464000.0,16501555,2024-12-31
DFC,IND,11,Aumento (redução) de caixa e equivalentes de caixa,470620000.0,16501555,2024-12-31
DMPL,IND,1,Capital Social,1389445000.0,16501555,2024-12-31
DMPL,IND,1.01,Aumento de capital,320000000.0,16501555,2024-12-31
DMPL,IND,2,Reserva de capital,628553000.0,16501555,2024-12-31
DMPL,IND,2.01,Pagamento baseado em ações,164457000.0,16501555,2024-12-31
DMPL,IND,2.02,Efeito reflexo de pagamento baseado em ações de controladas,25974000.0,16501555,2024-12-31
DMPL,IND,3,Reserva legal,73179000.0,16501555,2024-12-31
DMPL,IND,3.01,Reserva legal,4576000.0,16501555,2024-12-31
DMPL,IND,4,Reserva de lucros,402585000.0,16501555,2024-12-31
DMPL,IND,4.01,Reservas de lucros,86936000.0,16501555,2024-12-31
DMPL,IND,4.02,Juros sobre o capital próprio,-149800000.0,16501555,2024-12-31
DMPL,IND,4.03,Absorção do prejuízo do semestre,0.0,16501555,2024-12-31
DMPL,IND,4.04,Reserva legal,0.0,16501555,2024-12-31
DMPL,IND,4.05,Dividendos mínimos obrigatórios,0.0,16501555,2024-12-31
DMPL,IND,5,Outros resultados abrangentes,-130920000.0,16501555,2024-12-31
DMPL,IND,5.01,"Ganho (perda) não realizada de hedge de fluxo de caixa - transação altamente provável, líquida de impostos",-12258000.0,16501555,2024-12-31
DMPL,IND,6,Lucros (Prejuízos) acumulados,0.0,16501555,2024-12-31
DMPL,IND,6.01,Lucro líquido do semestre / exercício,91512000.0,16501555,2024-12-31
DMPL,IND,6.02,Reserva legal,-4576000.0,16501555,2024-12-31
DMPL,IND,6.03,Reservas de lucros,-86936000.0,16501555,2024-12-31
DMPL,IND,6.04,Dividendos mínimos obrigatórios,0.0,16501555,2024-12-31
DMPL,IND,6.05,Absorção do prejuízo do semestre,0.0,16501555,2024-12-31
DMPL,IND,7,Total,2362842000.0,16501555,2024-12-31
BP,IND,1.1,Caixa e equivalentes de caixa,341976000.0,18236120,2024-12-31
BP,IND,1.1.1,Disponibilidades,340172000.0,18236120,2024-12-31
BP,IND,1.1.2,Investimentos de curto prazo,1804000.0,18236120,2024-12-31
BP,IND,1.2,Instrumentos financeiros,77477582000.0,18236120,2024-12-31
BP,IND,1.2.1,Títulos e valores mobiliários,2434403000.0,18236120,2024-12-31
BP,IND,1.2.2,Instrumentos financeiros derivativos,63000.0,18236120,2024-12-31
BP,IND,1.2.3,Relações interfinanceiras,17963207000.0,18236120,2024-12-31
BP,IND,1.2.4,Operações de cartão de crédito,57079909000.0,18236120,2024-12-31
BP,IND,1.3,Provisão para perdas esperadas associadas ao risco de crédito,-3369811000.0,18236120,2024-12-31
BP,IND,1.4,Outros créditos,2840667000.0,18236120,2024-12-31
BP,IND,1.5,Ativos fiscais,3237598000.0,18236120,2024-12-31
BP,IND,1.5.1,Correntes,854691000.0,18236120,2024-12-31
BP,IND,1.5.2,Diferidos,2382907000.0,18236120,2024-12-31
BP,IND,1.6,Investimentos em participações em controladas,13034762000.0,18236120,2024-12-31
BP,IND,1.7,Imobilizado de uso,165337000.0,18236120,2024-12-31
BP,IND,1.8,Intangível,1101655000.0,18236120,2024-12-31
BP,IND,1.9,Depreciações e amortizações,-362552000.0,18236120,2024-12-31
BP,IND,2,Passivo,75411224000.0,18236120,2024-12-31
BP,IND,2.1,Depósitos e demais instrumentos financeiros,71739449000.0,18236120,2024-12-31
BP,IND,2.1.1,Depósitos,6358961000.0,18236120,2024-12-31
BP,IND,2.1.2,Relações interfinanceiras,65375754000.0,18236120,2024-12-31
BP,IND,2.1.3,Obrigações por empréstimos,0.0,18236120,2024-12-31
BP,IND,2.1.4,Obrigações por operações vinculadas a cessões,0.0,18236120,2024-12-31
BP,IND,2.1.5,Instrumentos financeiros derivativos,4734000.0,18236120,2024-12-31
BP,IND,2.1.6,Obrigações por operações compromissadas,0.0,18236120,2024-12-31
BP,IND,2.2,Outras obrigações,2922339000.0,18236120,2024-12-31
BP,IND,2.3,Provisões legais,114493000.0,18236120,2024-12-31
BP,IND,2.4,Receita diferida,428362000.0,18236120,2024-12-31
BP,IND,2.5,Obrigações fiscais,206581000.0,18236120,2024-12-31
BP,IND,2.5.1,Correntes,206581000.0,18236120,2024-12-31
BP,IND,2.5.2,Diferidas,0.0,18236120,2024-12-31
BP,IND,3,Patrimônio líquido,19055990000.0,18236120,2024-12-31
BP,IND,3.1,Capital social,6064979000.0,18236120,2024-12-31
BP,IND,3.2,Reservas de capital,1324977000.0,18236120,2024-12-31
BP,IND,3.3,Outros resultados abrangentes,87446000.0,18236120,2024-12-31
BP,IND,3.4,Reservas de lucros,11578588000.0,18236120,2024-12-31
DR,IND,1,Receitas de intermediação financeira,11116756000.0,18236120,2024-12-31
DR,IND,1.1,Receita de operações de crédito,1000.0,18236120,2024-12-31
DR,IND,1.2,Receita de tarifas e similares,8733463000.0,18236120,2024-12-31
DR,IND,1.3,Resultado de títulos e valores mobiliários,319041000.0,18236120,2024-12-31
DR,IND,1.4,Resultado de depósitos com o Banco Central,1701519000.0,18236120,2024-12-31
DR,IND,1.5,Resultado com instrumentos financeiros derivativos,362732000.0,18236120,2024-12-31
DR,IND,2,Despesas de intermediação financeira,-1888318000.0,18236120,2024-12-31
DR,IND,2.1,Despesa de juros e similares,-793279000.0,18236120,2024-12-31
DR,IND,2.2,Despesa com tarifas e similares,-850862000.0,18236120,2024-12-31
DR,IND,2.3,Variação cambial,-244177000.0,18236120,2024-12-31
DR,IND,3,Resultado de intermediação financeira antes da provisão para perdas esperadas,9228438000.0,18236120,2024-12-31
DR,IND,4,Provisão para perdas esperadas associadas ao risco de crédito,-2599889000.0,18236120,2024-12-31
DR,IND,5,Resultado de intermediação financeira,6628549000.0,18236120,2024-12-31
DR,IND,6,Outras receitas/despesas operacionais,2269862000.0,18236120,2024-12-31
DR,IND,6.1,Outras despesas relacionadas a crédito,-404357000.0,18236120,2024-12-31
DR,IND,6.2,Despesas de infraestrutura e processamento de dados,-1858942000.0,18236120,2024-12-31
DR,IND,6.3,Despesas de pessoal,-981743000.0,18236120,2024-12-31
DR,IND,6.4,Despesas tributárias,-1494417000.0,18236120,2024-12-31
DR,IND,6.5,Despesas de provisões legais,-79231000.0,18236120,2024-12-31
DR,IND,6.6,Outras despesas administrativas,-1965869000.0,18236120,2024-12-31
DR,IND,6.7,Resultado de participações em controladas,9161726000.0,18236120,2024-12-31
DR,IND,6.8,Amortização de ágio na aquisição de investimentos,-25199000.0,18236120,2024-12-31
DR,IND,6.9,Outras receitas operacionais,245910000.0,18236120,2024-12-31
DR,IND,6.10,Outras despesas operacionais,-328016000.0,18236120,2024-12-31
DR,IND,7,Resultado antes dos tributos,8898411000.0,18236120,2024-12-31
DR,IND,8,Tributos sobre o lucro,630254000.0,18236120,2024-12-31
DR,IND,8.1,Provisão para imposto de renda,-73132000.0,18236120,2024-12-31
DR,IND,8.2,Provisão para contribuição social,13431000.0,18236120,2024-12-31
DR,IND,8.3,Impostos diferidos,689955000.0,18236120,2024-12-31
DR,IND,9,Resultado líquido,9528665000.0,18236120,2024-12-31
DRA,IND,1,Resultado líquido,9528665000.0,18236120,2024-12-31
DRA,IND,2,Outros resultados abrangentes,86365000.0,18236120,2024-12-31
DRA,IND,2.1,Resultado de avaliação a valor justo de títulos disponíveis para venda,1866000.0,18236120,2024-12-31
DRA,IND,2.1.1,Variação de valor justo,3091000.0,18236120,2024-12-31
DRA,IND,2.1.2,Imposto diferido,-1225000.0,18236120,2024-12-31
DRA,IND,2.2,Hedge de Fluxo de Caixa,103223000.0,18236120,2024-12-31
DRA,IND,2.2.1,Parcela efetiva das mudanças no valor justo,238400000.0,18236120,2024-12-31
DRA,IND,2.2.2,(Ganhos) / Perdas transferidos ao resultado,-66296000.0,18236120,2024-12-31
DRA,IND,2.2.3,Imposto diferido,-68881000.0,18236120,2024-12-31
DRA,IND,2.3,Resultado de avaliação a valor justo de títulos disponíveis para venda,-18956000.0,18236120,2024-12-31
DRA,IND,2.3.1,Variação de valor justo,-31820000.0,18236120,2024-12-31
DRA,IND,2.3.2,Imposto diferido,12864000.0,18236120,2024-12-31
DRA,IND,2.4,Hedge de Fluxo de Caixa,174000.0,18236120,2024-12-31
DRA,IND,2.4.1,Parcela efetiva das mudanças no valor justo,290000.0,18236120,2024-12-31
DRA,IND,2.4.2,Imposto diferido,-116000.0,18236120,2024-12-31
DRA,IND,3,Ajuste acumulado de conversão - reflexo de controlada,58000.0,18236120,2024-12-31
DRA,IND,4,Resultado abrangente líquido,9615030000.0,18236120,2024-12-31
DFC,IND,1,Fluxo de caixa gerado/(aplicado) nas atividades operacionais,1483201000.0,18236120,2024-12-31
DFC,IND,1.1.1,Resultado líquido do semestre / exercício,5470598000.0,18236120,2024-12-31
DFC,IND,1.1.2,Ajustes ao resultado líquido,-7920368000.0,18236120,2024-12-31
DFC,IND,1.1.2.1,Depreciação/amortização,148851000.0,18236120,2024-12-31
DFC,IND,1.1.2.2,Provisão para perdas esperadas associadas ao risco de crédito,767371000.0,18236120,2024-12-31
DFC,IND,1.1.2.3,Tributos diferidos,-689955000.0,18236120,2024-12-31
DFC,IND,1.1.2.4,Resultado de participação em controladas,-9161726000.0,18236120,2024-12-31
DFC,IND,1.1.2.5,Amortização ágio na aquisição de investimentos,25199000.0,18236120,2024-12-31
DFC,IND,1.1.2.6,Despesas de provisões legais,79231000.0,18236120,2024-12-31
DFC,IND,1.1.2.7,Variação de valor justo de títulos e valores mobiliários,-1000.0,18236120,2024-12-31
DFC,IND,1.1.2.8,Variação de valor justo de instrumentos financeiros derivativos,19156000.0,18236120,2024-12-31
DFC,IND,1.1.2.9,Variação cambial de obrigações por empréstimos,266012000.0,18236120,2024-12-31
DFC,IND,1.1.2.10,Juros de obrigações por empréstimos,124095000.0,18236120,2024-12-31
DFC,IND,1.1.2.11,Juros de obrigações vinculadas a cessão,174286000.0,18236120,2024-12-31
DFC,IND,1.1.2.12,Plano de ações,291060000.0,18236120,2024-12-31
DFC,IND,1.1.2.13,Baixa de ativo imobilizado,9000.0,18236120,2024-12-31
DFC,IND,1.1.2.14,Baixa de ativo intangível,36525000.0,18236120,2024-12-31
DFC,IND,1.1.2.15,Outras despesas operacionais,0.0,18236120,2024-12-31
DFC,IND,1.1.2.16,Mudanças das taxas de câmbio em caixa e equivalentes de caixa,-481000.0,18236120,2024-12-31
DFC,IND,1.1,Resultado ajustado,1608297000.0,18236120,2024-12-31
DFC,IND,1.2,Aumento/redução líquido de ativos e passivos operacionais:,-125096000.0,18236120,2024-12-31
DFC,IND,1.2.1,Títulos e valores mobiliários,346512000.0,18236120,2024-12-31
DFC,IND,1.2.2,Aplicações interfinanceiras de liquidez vinculados a conta pré-paga,0.0,18236120,2024-12-31
DFC,IND,1.2.3,Relações interfinanceiras,9306148000.0,18236120,2024-12-31
DFC,IND,1.2.4,Operações de cartão de crédito,-9909699000.0,18236120,2024-12-31
DFC,IND,1.2.5,Juros recebidos sobre operações de cartão de crédito,0.0,18236120,2024-12-31
DFC,IND,1.2.6,Outros créditos,-112226000.0,18236120,2024-12-31
DFC,IND,1.2.7,Ativos fiscais,-140200000.0,18236120,2024-12-31
DFC,IND,1.2.8,Depósitos,964038000.0,18236120,2024-12-31
DFC,IND,1.2.9,Relações interfinanceiras,0.0,18236120,2024-12-31
DFC,IND,1.2.10,Outras obrigações,1647402000.0,18236120,2024-12-31
DFC,IND,1.2.11,Obrigações fiscais,131235000.0,18236120,2024-12-31
DFC,IND,1.2.12,Receita diferida,110995000.0,18236120,2024-12-31
DFC,IND,1.2.13,Obrigações por operações compromissadas,-2092544000.0,18236120,2024-12-31
DFC,IND,1.2.14,Pagamento de juros sobre obrigações vinculadas a cessão,-174286000.0,18236120,2024-12-31
DFC,IND,1.2.15,Pagamento de juros sobre obrigações por empréstimos,-75452000.0,18236120,2024-12-31
DFC,IND,1.2.16,Pagamento de juros sobre obrigações por operações compromissadas,-8362000.0,18236120,2024-12-31
DFC,IND,1.2.17,Pagamento de imposto de renda e contribuição social,-98416000.0,18236120,2024-12-31
DFC,IND,2,Fluxo de caixa gerado/(aplicado) nas atividades de investimento,6453304000.0,18236120,2024-12-31
DFC,IND,2.1,Aquisição de investimentos,-158140000.0,18236120,2024-12-31
DFC,IND,2.2,Recebimento de dividendos,7083324000.0,18236120,2024-12-31
DFC,IND,2.3,Aquisição de ativo imobilizado,-8065000.0,18236120,2024-12-31
DFC,IND,2.4,Aquisição de ativo intangível,-414096000.0,18236120,2024-12-31
DFC,IND,2.5,Aumento de capital em controladas,0.0,18236120,2024-12-31
DFC,IND,2.6,Alienação de investimentos,281000.0,18236120,2024-12-31
DFC,IND,3,Fluxo de caixa gerado/(aplicado) nas atividades de financiamento,-7720003000.0,18236120,2024-12-31
DFC,IND,3.1,Pagamento de principal de obrigações vinculadas a cessão,-3568127000.0,18236120,2024-12-31
DFC,IND,3.2,Aumento de obrigações por empréstimos,0.0,18236120,2024-12-31
DFC,IND,3.3,Pagamento de principal de obrigações por empréstimos,-2098533000.0,18236120,2024-12-31
DFC,IND,3.4,Pagamento de juros sobre o capital próprio,-594000000.0,18236120,2024-12-31
DFC,IND,3.5,Pagamento de dividendos,-696000000.0,18236120,2024-12-31
DFC,IND,3.6,Aumento de capital,177657000.0,18236120,2024-12-31
DFC,IND,4,Aumento/(redução) líquido de caixa e equivalentes de caixa,216502000.0,18236120,2024-12-31
DFC,IND,4.1,Caixa e equivalentes de caixa no início do semestre / exercício,124993000.0,18236120,2024-12-31
DFC,IND,4.2,Mudanças das taxas de câmbio em caixa e equivalentes de caixa,-25000.0,18236120,2024-12-31
DFC,IND,4.3,Caixa e equivalentes de caixa no final do semestre / exercício,341976000.0,18236120,2024-12-31
DMPL,IND,1,Capital social,6064979000.0,18236120,2024-12-31
DMPL,IND,1.1,Aumento de capital,177657000.0,18236120,2024-12-31
DMPL,IND,1.2,Mutações no período,177657000.0,18236120,2024-12-31
DMPL,IND,2,Reservas de capital,1324977000.0,18236120,2024-12-31
DMPL,IND,2.1,"Pagamento baseados em ações, líquido de ações retidas para impostos de funcionários",268261000.0,18236120,2024-12-31
DMPL,IND,2.2,Outorgas de Plano de ações - controladas,59061000.0,18236120,2024-12-31
DMPL,IND,2.3,Recompra de ações - controladas,0.0,18236120,2024-12-31
DMPL,IND,2.4,Mutações no período,327322000.0,18236120,2024-12-31
DMPL,IND,3,Reservas de lucro,11578588000.0,18236120,2024-12-31
DMPL,IND,3.1,Reserva legal,476433000.0,18236120,2024-12-31
DMPL,IND,3.2,Reserva estatutária,7517232000.0,18236120,2024-12-31
DMPL,IND,3.3,Dividendos,-696000000.0,18236120,2024-12-31
DMPL,IND,3.4,Mutações no período,7297665000.0,18236120,2024-12-31
DMPL,IND,4,Outros resultados abrangentes,87446000.0,18236120,2024-12-31
DMPL,IND,4.1,Avaliação a valor justo de títulos disponíveis para venda - marcação a mercado,1866000.0,18236120,2024-12-31
DMPL,IND,4.2,Ajustes de avaliação patrimonial - Hedge de fluxo de caixa,103223000.0,18236120,2024-12-31
DMPL,IND,4.3,Avaliação a valor justo de títulos disponíveis para venda - marcação a mercado reflexa de controlada,-18956000.0,18236120,2024-12-31
DMPL,IND,4.4,Ajustes de avaliação patrimonial - Hedge de fluxo de caixa - reflexa de controlada,174000.0,18236120,2024-12-31
DMPL,IND,4.5,Ajuste acumulado de conversão - reflexo de controlada,58000.0,18236120,2024-12-31
DMPL,IND,4.6,Mutações no período,86365000.0,18236120,2024-12-31
DMPL,IND,4,Lucros/(Prejuízos) acumulados,0.0,18236120,2024-12-31
DMPL,IND,4.1,Resultado do semestre/exercício,9528665000.0,18236120,2024-12-31
DMPL,IND,4.2,Reserva legal,-476433000.0,18236120,2024-12-31
DMPL,IND,4.3,Reserva estatutária,-7517232000.0,18236120,2024-12-31
DMPL,IND,4.4,Dividendos,-941000000.0,18236120,2024-12-31
DMPL,IND,4.5,Juros sobre capital próprio,-594000000.0,18236120,2024-12-31
DMPL,IND,4.6,Mutações no período,0.0,18236120,2024-12-31
DMPL,IND,5,Total do Patrimônio líquido,19055990000.0,18236120,2024-12-31
DMPL,IND,5.1,Mutações no período,7889009000.0,18236120,2024-12-31
BP,IND,1.1,Caixa e equivalentes de caixa,2304000.0,20520298,2024-12-31
BP,IND,1.2,Instrumentos financeiros,1401185000.0,20520298,2024-12-31
BP,IND,1.2.1,Títulos e valores mobiliários,205682000.0,20520298,2024-12-31
BP,IND,1.2.2,Depósitos compulsórios no Banco Central do Brasil,115000.0,20520298,2024-12-31
BP,IND,1.2.3,Transações de pagamento,1193475000.0,20520298,2024-12-31
BP,IND,1.2.4,Outros ativos financeiros,1913000.0,20520298,2024-12-31
BP,IND,1.3,Outros ativos,24945000.0,20520298,2024-12-31
BP,IND,1.4,Ativos fiscais correntes e diferidos,57355000.0,20520298,2024-12-31
BP,IND,1.4.1,Ativos fiscais correntes,48392000.0,20520298,2024-12-31
BP,IND,1.4.2,Ativos fiscais diferidos,8963000.0,20520298,2024-12-31
BP,IND,1.5,Investimentos em participações em controladas,67173000.0,20520298,2024-12-31
BP,IND,1.6,Ativos tangíveis,23708000.0,20520298,2024-12-31
BP,IND,1.7,Ativos intangíveis,82683000.0,20520298,2024-12-31
BP,IND,1,Total do ativo,1659353000.0,20520298,2024-12-31
BP,IND,2.1.1,Passivos financeiros,1359102000.0,20520298,2024-12-31
BP,IND,2.1.1.1,Captações no mercado aberto,95005000.0,20520298,2024-12-31
BP,IND,2.1.1.2,Depósitos - Outros depósitos,99000.0,20520298,2024-12-31
BP,IND,2.1.1.3,Obrigações por empréstimos e repasses,0.0,20520298,2024-12-31
BP,IND,2.1.1.4,Obrigações por transações de pagamento,1250393000.0,20520298,2024-12-31
BP,IND,2.1.1.5,Outros passivos financeiros,13605000.0,20520298,2024-12-31
