inst_hash,bloco,escopo,nivel,descricao,valor,periodo
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1.6,Amortização ágio na aquisição de controlada,98528.65691267174,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1.7,Imposto de renda e contribuição diferido,-166476.22496208668,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1.8,Imposto de renda e contribuição,6898352.23680443,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1.9,Provisões para perdas esperadas associadas ao risco de crédito,36090.86269897801,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1.10,Contingências,36756.43127610238,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.1,Lucro líquido Ajustado,24868652.76588293,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.3,Imposto de renda e contribuição social pagos,-6719817.829660313,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.4,Juros pagos,-1043475.300670919,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.6,Passivos contingentes pagos,-8557.42795316024,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.1,(Aumento) redução em títulos e valores mobiliários,91653128.11938208,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.2,(Aumento) redução de relações interfinanceiras,-165139052.05474788,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.3,(Aumento) redução de outros ativos,-5324407.759006327,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.4,Aumento (redução) em obrigações por repasses,56304791.25187363,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2.5,Aumento (redução) em outros passivos,8490791.885000763,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3.2,Total,-14023305.98545088,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.3,Caixa líquido proveniente das atividades operacionais,3082053.6501008198,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.2.1,Aquisição de imobilizado,-184118.1724601234,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.2.5,Venda de imobilizado,234492.7459040664,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.2.2,Investimento em controladas e coligadas,-5502876.141410886,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.2.4,Aquisição de intangível,-431291.6487234236,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.2,Caixa líquido aplicado em atividades de investimentos,-5883793.216690367,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.1.1,Pagamentos de lucros e dividendos e Juros sobre capital próprio,-6008406.395709818,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.1.2,Recursos provenientes de aporte de capital de acionistas,6313266.235878711,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.1.3,Recursos provenientes de novos empréstimos,1503527.4005025933,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.1.4,Pagamento de empréstimos e financiamentos,-5657166.932794165,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12.1,Caixa líquido aplicado em atividades de financiamentos,-3848779.6921226797,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,12,Aumento (redução) no caixa e equivalentes de caixa,-6650519.2587122265,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,10,Caixa e equivalentes de caixa no início do período,7124900.079870811,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DFC,IND,11,Caixa e equivalentes de caixa no final do período,474380.82115858374,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,1,Capital social,28996913.59322026,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,2,Reservas de Lucros,4271960.453220124,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,3,Reserva Legal,761523.0448241262,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,1.4,Aumento de Capital,6313266.235878711,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,2.6,Constituição de reserva,2070569.6295659486,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,3.6,Constituição de reserva,428933.8482138963,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,4.1,Resultado do exercicio,8578677.000353733,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,4.2,Juros sobre Capital Próprio,-1780664.8889493519,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,4.5,Distribuição de lucros,-4298508.633624536,2024-12-31
50a5a5dc56e6eef00fc414d7924dbb34179d73b8557d4f55cbadc7bbfce7b2c9,DMPL,IND,4.6,Constituição de reserva,-2499503.477779845,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1,Ativo,119218476.90807432,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.1,Disponibilidades(nota4),1235011.5724995914,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.2,AplicacoesInterfinanceirasdeLiquidez(nota5),36280588.63932398,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.2.1,AplicacoesemOperacoesCompromissadas,36280588.63932398,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.3,TituloseValoresMobiliarios(nota6),107165.0253385889,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.3.1,CarteiraPropria,107165.0253385889,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.4,RelacoesInterfinanceiras,55778088.79818261,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.4.1,TransacoesdePagamento,55778088.79818261,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.5,CreditoTributario(nota7),0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.6,OutrosCreditos(nota8),22793478.133296695,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.6.1,Adiantamentos,11762.014976186585,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.6.2,ImpostoseContribuicoes,21200378.549299866,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.6.3,Diversos,1581337.569020641,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.7,OutrosValoreseBens,1351324.8317085477,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.7.1,DespesasAntecipadas,1351324.8317085477,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.8,Imobilizado(nota9),1672819.9077243144,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.8.1,ImobilizadodeUso,6202502.56410906,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.8.2,DepreciacaoAcumulada,-4529682.656384745,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.9,Intangivel(nota10),0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.9.1,Softwares,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,1.9.2,AmortizacaoAcumulada,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2,Passivo,119218476.90807432,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.1,DepositosemContadePagamento(nota11),81027.21428039648,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.2,OutrasObrigacoes(nota12),90142775.88694109,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.2.1,Fiscais,3441042.8258110313,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.2.2,Civeis,2429509.537858985,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.2.3,Trabalhistas,303198.60827503196,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,2.2.4,Diversas,83967718.02444312,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,3,PatrimonioLiquido(nota15),28995980.69740575,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,3.1,CapitalSocial,930835410.0909832,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,3.2,AumentodeCapitalSocial,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,BP,IND,3.3,PrejuizosAcumulados,-901839429.3935773,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,1,ResultadodeIntermediacaoFinanceira,27950468.255078055,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,1.1,ReceitaemAplicacoesInterfinanceiras(nota18),27950468.255078055,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2,OutrasReceitas/(Despesas)Operacionais,-504279402.526812,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.1,ReceitacomPrestacaodeServicos(nota17),30821706.799820494,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.2,OutrasReceitasOperacionais(nota22),21958375.069987446,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.3,DespesasdePessoal(nota19),-83068577.3240413,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.4,DespesasAdministrativas(nota20),-423561921.3074551,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.5,OutrasDespesasOperacionais(nota23),-45617014.74931031,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,2.6,DespesasTributarias(nota21),-4811971.015813223,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,3,ResultadoOperacional,-476328934.271734,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,4,ResultadoNaoOperacional,78413.43317457724,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,5,Resultadoantesdatributacaoeparticipacoes,-476250520.8385594,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,6,ImpostodeRendaeContribuicaoSocial(nota24),-86756622.46435225,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,6.1,ImpostodeRendaDiferido,-61346749.4441305,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,6.2,ContribuicaoSocialDiferida,-25409873.020221755,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DR,IND,7,(Prejuizo),-563007143.3029116,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DRA,IND,1,LucroLiquido/(Prejuizo),-563007143.3029116,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DRA,IND,1.1,Outrosresultadosabrangentes,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DRA,IND,2,Resultadoabrangentetotaldosemestre/exercicio,-563007143.3029116,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,1,LucroLiquido/(Prejuizo),-563007143.3029116,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2,AjustesaoLucroLiquido/(Prejuizo),408783602.9351531,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.1,ImpostodeRendaeContribuicaoSocialDiferidos(nota24),86756622.46435225,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.2,VariacaoCambial(nota22),-334563.9815448629,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.3,VariacaoCambialsobreCaixaeEquivalentesdeCaixa(nota23),105858.13478567927,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.4,DepreciacaoeAmortizacao(nota20),29449471.71926539,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.5,ImpairmentPlataforma,286561891.5364925,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.6,BaixadoIntangivel,108471.91589149852,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.7,ContingenciasCiveis(nota14),4370242.008929771,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,2.8,ContingenciasTrabalhistas(nota14),1765609.1369808975,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3,VariacoesemAtivosePassivos,-23874276.62055295,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.1,(Aumento)/ReducaoemAplicacoesInterfinanceiras(nota5),256418460.9336321,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.2,(Aumento)/ReducaoemRelacoesInterfinanceiras,-53121180.30411735,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.3,(Aumento)/ReducaoemOutrosCreditos(nota8),7138236.1999923475,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.4,(Reducao)/AumentoemOutrosValoreseBens,729244.9285235683,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.5,(Reducao)/AumentoemDepositosemContadePagamento(nota11),-247257158.15773568,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.6,(Reducao)/AumentoemOutrasObrigacoes(nota12),-22292939.05153231,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.7,(Reducao)/AumentoemResultadodeExerciciosFuturos(nota13),0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,3.8,ImpostosPagos,34511058.83068435,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,4,CaixaLiquidoAplicadoemAtividadesOperacionais,-178097816.98831147,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,5,CaixaLiquidoAplicadoemAtividadesdeInvestimentos,-39870616.988166705,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,5.1,AquisicaodeImobilizado(nota9),0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,5.2,BaixadeImobilizado,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,5.3,AquisicaodeIntangivel(nota10),-39870616.988166705,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,6,CaixaLiquidoOriginadoemAtividadesdeFinanciamento,205722869.49571502,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,6.1,AumentodeCapitalSocial(nota15),205722869.49571502,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,7,VariacaoCambialemCaixaeEquivalentesdeCaixa,-105858.13478567927,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,8,EfeitoLiquidonoCaixaeEquivalentesdeCaixa(nota4),-12351422.615548825,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,9,CaixaeEquivalentesdeCaixanoIniciodoSemestre/Exercicio,13693599.213387005,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DFC,IND,10,CaixaeEquivalentesdeCaixanoFinaldoSemestre/Exercicio,1342176.5978381804,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DMPL,IND,1,Capitalsocial,930835410.0909832,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DMPL,IND,2,AumentodeCapitalSocial,0.0,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DMPL,IND,3,PrejuizosAcumulados,-901839429.3935773,2024-12-31
378076dc556eff34703d78074feb5d5663aa1c302387335c8578f41b05f915a3,DMPL,IND,4,Total,28995980.69740575,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1,Capital Realizado,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1.1,Baixa de Capital,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1.2,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2,Reservas de Capital,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.1,Destinações - Reserva,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.2,Ajuste de avaliação patrimonial,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.3,Compra minoritários,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.4,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3,Reserva de Lucros - Legal,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3.1,Outras,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3.1,Destinações - Reserva,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3.2,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4,Reserva de Lucros - Estatutária,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.1,Destinações - Reserva para equalização de dividendos,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.2,Destinações - Reservas para reforço de capital de giro,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.3,Aumento de Capital,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.4,Dividendos e juros sobre capital próprio,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.5,Dividendos mínimos obrigatórios,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.5,Outros,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.6,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5,Ajustes de Avaliação Patrimonial,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5.1,Destinações - Ajustes de Avaliação Patrimonial,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5.2,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6,Lucros  Acumulados,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.1,Lucro líquido,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.2,Reserva legal,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.3,Dividendos,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.4,Reservas para equalização de dividendos,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.5,Reservas para reforço de capital de giro,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.6,Juros sobre capital próprio,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7,Ações em tesouraria,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.1,Ações em Tesouraria,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.2,Liquidação OPA - Squeeze Out,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.3,Mutação no período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,8,Totais atribuível aos acionistas da Controladora,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,8.1,Mutação no período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9,Participação de não controladores,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9.1,Lucro líquido,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9.2,Variação da participação de não controladores,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9.3,Outros,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9.4,Compra minoritário - Eyemobile,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,9.5,Mutações no Período,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,10,Totais,0.0,2024-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,10.1,Mutação no período,0.0,2024-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1,ATIVO,50099688342.51546,2024-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.1,Disponibilidades,596600675.1501278,2024-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.2,Instrumentos financeiros,48145599443.4386,2024-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.2.1,Títulos e valores mobiliários,21677390414.18159,2024-12-31
